count	pubchem_cid	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	ExactMolWt	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	FractionCSP3	HallKierAlpha	HeavyAtomCount	HeavyAtomMolWt	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MaxAbsEStateIndex	MaxAbsPartialCharge	MaxEStateIndex	MaxPartialCharge	MinAbsEStateIndex	MinAbsPartialCharge	MinEStateIndex	MinPartialCharge	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRadicalElectrons	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumValenceElectrons	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	qed	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2	Ncharges	C	H	N	O	RNH2	R2NH	R3N	ROPO3	ROH	RCHO	RCOR	RCOOH	RCOOR	ROR	RCCH	RCN	RINGS	AROMATIC	F	Cl	Br	S	P	B	I	K	Sb	Hg	Pt	V	Zn	Cr	Se	As	abonds	atoms	dbonds	logP	nF	sbonds	tbonds
25	5893.0	1.157628091	1628.620108	31.97396254	22.23158093	24.02043532	20.67114151	12.60040622	15.59129645	9.689914819	12.73373295	6.746403478	9.348027065	4.57575062	6.666620666	83.84593857	44.13756654	0.0	22.54519221	0.0	6.327320075	39.98794065	0.0	0.0	23.78631409	25.46480802	664.1163983	0.977272727	1.613636364	2.272727273	0.476190476	-3.01	44	636.214	4391373025.0	32.38536083	12.41040309	6.649830638	245.9542116	12.42483624	0.480707728	12.42483624	0.480707728	0.050521621	0.387419476	-5.369590541	-0.387419476	-3.0159	139.3771	664.438	10	21	0	2	2	0	3	3	17	8	23	0	11	0	2	2	240	51.15399365	47.92730422	36.1905947	0.0	12.1350809	15.64539425	18.40913116	24.08203213	8.877731017	0.0	0.0	6.066367068	6.066367068	19.541084	5	71.53651779	38.53431469	0.0	19.51903521	5.733667477	49.07960067	18.94743141	42.74451292	0	0.0	16.0344346	5.817862778	0.0	15.64539425	105.47671	31.96194817	0.0	22.81379102	37.18106143	0.0	11.16387794	0	318.26	0	0.0	0	0	0	0.0	0	0	40.97327546	90.13783565	0	4	4	1	0	5	0	0	0	0	1	1	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0.074676303	664.4379897	3.2772	45	20	8	6	2	4	0	0.229166667	48	5	0	172.2009	76	0	0	0	0	343.54	12.40397373	0.975988387	11.70914071	35.31076389	14.23381497	386	444	1	21	28	7	14	0	0	1	2	4	0	0	0	0	2	0	0	5	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	72	3	-1.7344	0	57	0
29	3958.0	2.268925353	759.0888791	14.98276318	10.67740658	12.18926447	10.05855065	6.176152471	6.932081417	4.510377961	5.354013868	3.109474735	3.674160059	2.137008096	2.534347768	12.1350809	9.901064579	0.0	0.0	32.57124089	0.0	0.0	42.46456948	0.0	10.30919334	23.20187978	320.0119329	1.095238095	1.857142857	2.619047619	0.066666667	-1.88	21	311.083	69580.86285	14.07396436	5.483862253	2.654064929	130.5849655	11.78937295	0.364132078	11.78937295	0.275713569	0.420324074	0.275713569	-1.497733056	-0.364132078	3.1013	83.1795	321.163	2	4	0	1	1	2	0	2	3	2	6	0	1	0	0	0	106	10.423316	0.0	0.0	6.227901171	5.907179729	0.0	4.794537184	4.992404733	0.0	0.0	41.40098099	24.26546827	21.17216961	11.39907128	3	9.901064579	40.50813079	0.0	0.0	4.992404733	6.227901171	5.316788604	63.63673909	0	0.0	5.316788604	5.687386275	0.0	23.20187978	22.9532933	4.794537184	0.0	11.12690298	47.45697421	10.04526663	0.0	0	61.69	0	12.23255088	0	0	0	0.0	0	0	0.0	41.48967134	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847697895	321.1629927	4.0253	14	4	2	2	0	1	0	0.043478261	23	1	0	87.7656	33	0	0	0	0	61.69	9.536196291	0.96561518	8.875772965	15.87901701	6.629935721	162	187	0	15	10	2	2	0	1	0	0	1	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	31	2	2.6749	0	19	0
26	216345.0	1.706849592	1426.626183	28.3881761	22.43478701	23.9466449	19.2444225	13.03495131	13.79088026	9.898263857	10.77113542	6.7971643	7.30111693	4.974508939	5.226485254	12.08368166	9.589074368	0.0	24.58701704	46.03287438	11.12690298	0.0	35.10871821	62.37841095	5.316788604	37.66801042	580.1644108	1.0	1.65	2.25	0.3	-3.75	40	551.26	1091314322.0	27.80318082	11.77886824	5.73584142	243.0347537	14.34627035	0.496623995	14.34627035	0.326380126	0.042136402	0.326380126	-0.527841107	-0.496623995	5.8858	155.4987	581.5	1	8	0	2	2	3	0	3	5	1	10	0	6	0	1	1	208	19.69042424	29.92124069	0.0	5.907179729	0.0	6.031114512	14.68685165	4.794537184	0.0	0.0	47.46734805	61.37257979	29.20114651	24.81905625	5	19.06280028	40.97579381	0.0	15.11660807	4.992404733	32.03512245	26.74406676	93.46565886	0	11.49902367	14.79051451	4.794537184	11.49902367	23.20187978	60.42176664	4.794537184	0.0	42.62151053	71.72244249	10.04526663	0.0	0	83.47	0	12.46119326	0	0	0	0.0	0	0	0.0	79.42769563	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.39401464	581.4999874	11.7327	38	8	1	1	0	0	1	0.181818182	44	2	0	177.6362	74	0	0	0	0	83.47	14.19507398	1.010661195	13.04533393	31.42561983	14.18896447	376	409	0	30	30	4	4	0	1	2	0	0	0	0	0	0	2	0	0	5	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	70	3	5.526	0	53	0
30	5702058.0	1.863657222	787.1822826	19.99119935	16.45876725	16.45876725	12.41519189	9.97255417	9.97255417	9.748042961	9.748042961	8.703149567	8.703149567	7.18317585	7.18317585	34.121664	19.80212916	4.390415048	29.82312361	19.26246487	5.57310453	19.07577741	12.99975731	13.8474744	0.0	0.0	376.2049876	1.296296296	1.962962963	2.592592593	0.727272727	-1.33	27	347.236	877520.5812	19.00679024	5.383489332	1.997480533	159.0775519	16.87281415	0.389712414	16.87281415	0.177851571	0.001531557	0.177851571	-1.921866024	-0.389712414	2.9233	98.5326	376.468	2	4	4	0	4	0	0	0	4	2	5	0	1	3	0	3	148	10.21305479	5.601050811	17.23524971	0.0	0.0	0.0	9.589074368	4.390415048	0.0	0.0	25.49659904	63.5186132	16.74788698	6.103966388	4	24.19254421	11.56648989	0.0	0.0	28.58369908	70.75201231	0.0	23.80116485	0	0.0	0.0	4.390415048	0.0	0.0	39.1533217	9.589074368	28.58369908	53.37823529	23.80116485	0.0	0.0	0	74.6	0	0.0	0	0	0	0.0	0	0	16.87281415	52.46051918	0	2	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737908895	376.467991	7.3388	33	4	2	2	0	2	0	0.033333333	30	0	0	132.1236	59	0	0	0	0	74.6	9.748169518	0.976390586	8.983883149	20.28	6.009615385	321	378	0	22	29	0	4	0	0	0	0	2	0	2	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	4	2.9233	1	55	0
25	10040286.0	1.246854111	721.1416639	14.3779507	12.39926551	12.39926551	10.709362	8.9460566	8.9460566	8.771351153	8.771351153	8.741955556	8.741955556	8.806136727	8.806136727	5.724985594	9.496942443	0.0	5.817220841	17.87765292	54.0364658	12.48718869	12.13273414	6.066367068	4.899909731	0.0	297.1528925	1.136363636	2.045454545	2.909090909	0.684210526	-0.93	22	277.213	327611.6414	11.58197889	3.158642789	0.881018247	128.8602665	13.37443509	0.375002765	13.37443509	0.125175572	0.146820935	0.125175572	-0.481737765	-0.375002765	2.1287	78.0848	297.373	1	2	5	2	7	1	0	1	2	1	3	0	3	5	2	7	114	5.106527395	11.54220644	0.0	0.0	0.0	0.0	4.899909731	4.390415048	0.0	0.0	12.13273414	66.04526515	24.42240933	0.0	8	9.496942443	0.0	0.0	4.899909731	47.34324837	24.60846967	6.544756406	35.64614061	0	0.0	0.0	4.390415048	0.0	0.0	28.31801995	6.420821623	53.16046921	11.98427311	24.26546827	0.0	0.0	0	23.47	0	0.0	0	0	0	0.0	0	0	13.37443509	31.70889824	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923708934	297.372993	7.0296	21	1	2	2	0	1	1	0.107142857	28	2	0	100.6827	48	0	0	0	0	24.67	9.558473297	0.959644105	8.96043559	12.375	3.498542274	276	369	0	19	20	1	1	0	0	1	0	1	0	0	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42	0	2.0666	1	42	0
22	4078.0	1.65484467	823.4084184	18.09564736	15.4806149	17.11360806	12.63103029	9.354249727	11.72882451	7.223968079	9.687397847	5.536537438	7.584594322	4.015797361	5.629177728	10.79956904	4.208898492	0.0	0.0	6.041840829	17.8610615	46.97296078	6.255769184	17.82825202	53.24569386	0.0	386.1486555	1.115384615	1.923076923	2.730769231	0.428571429	-1.3	26	360.378	1167403.0	18.08148549	7.748525148	3.572487124	162.7783456	12.0107309	0.339548776	12.0107309	0.056450901	0.664288496	0.056450901	-0.957848773	-0.339548776	4.9011	111.2314	386.586	0	3	0	2	2	2	0	2	4	0	5	0	4	0	1	1	138	9.799819462	0.0	0.0	0.0	0.0	0.0	4.208898492	0.0	0.0	0.0	30.31544071	63.1867286	44.32838589	11.37477255	4	4.208898492	33.93622654	0.0	4.899909731	0.0	46.41157775	31.29286371	42.46456948	0	0.0	4.899909731	11.37477255	0.0	11.76188495	41.54360303	10.79956904	0.0	25.68328649	57.15101991	0.0	0.0	0	23.55	0	0.859773346	0	0	0	0.0	0	0	12.0107309	37.85171798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745499972	386.5859959	11.3436	29	2	1	1	0	0	1	0.137931034	29	2	0	134.8736	55	0	0	0	0	69.26	12.01445004	0.920186034	12.05654466	19.32223543	8.566329566	284	306	0	21	26	2	1	0	0	2	0	0	0	0	0	0	0	0	0	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	52	1	5.7697	0	42	0
23	40634.0	2.607781694	533.3309085	13.66277223	11.12513733	11.12513733	8.276380112	6.016692812	6.016692812	5.169352842	5.169352842	3.972043964	3.972043964	2.398290982	2.398290982	11.5703561	15.00759197	0.0	5.749511833	18.59115508	22.25380597	0.0	6.9237372	20.7712116	0.0	4.736862954	250.1205091	1.222222222	1.833333333	2.388888889	0.5	-1.71	18	232.15	8738.767939	12.73931477	3.901270359	1.635001416	106.2086437	11.25961987	0.507381418	11.25961987	0.347263245	0.285905612	0.347263245	-1.17300359	-0.507381418	2.48576	67.3076	250.294	2	4	0	1	1	1	0	1	3	2	4	0	1	0	0	0	98	14.94991774	11.49902367	0.0	5.601050811	0.0	5.969305288	0.0	4.794537184	0.0	0.0	0.0	50.8061249	11.98427311	0.0	2	19.74445493	5.969305288	0.0	0.0	0.0	46.13764286	0.0	22.25380597	0	11.49902367	4.736862954	0.0	11.49902367	0.0	21.78341089	11.21535881	20.7712116	35.59836479	0.0	0.0	0.0	0	66.76	0	0.0	0	0	0	0.0	0	0	0.0	46.41666667	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80320069	249.2859942	5.1525	20	4	1	2	1	0	0	0.052631579	19	1	0	85.3025	36	0	0	0	0	69.59	10.170066	0.967775778	9.508700706	14.4099723	4.835555556	188	191	0	14	18	0	4	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	36	1	2.4857	0	30	0
29	216326.0	1.897932074	596.7962802	13.56854962	10.18003016	10.18003016	9.0753874	6.097128166	6.097128166	4.773307727	4.773307727	3.618311971	3.618311971	2.609612873	2.609612873	11.94902056	14.38361155	0.0	18.23518108	24.2164158	5.563451492	4.899909731	18.19910121	0.0	5.316788604	5.733667477	259.0956913	1.263157895	2.052631579	2.736842105	0.307692308	-2.37	19	246.161	28986.62764	11.70535247	4.081360286	1.758964381	109.1084885	12.28074169	0.398430342	12.28074169	0.254766125	0.197408352	0.254766125	-0.586111111	-0.398430342	0.0298	66.8996	259.265	3	6	0	2	2	1	0	1	4	2	6	0	1	0	1	1	98	10.63357721	6.041840829	0.0	11.81435946	5.907179729	0.0	19.70040016	0.0	0.0	0.0	6.066367068	18.55355576	29.77986729	0.0	3	14.38361155	23.40892546	0.0	10.21669833	0.0	25.42824048	5.733667477	29.32600419	0	0.0	11.05045608	5.687386275	0.0	0.0	28.66328975	16.13383077	0.0	28.76308341	18.19910121	0.0	0.0	0	92.5	0	0.0	0	0	0	0.0	0	0	0.0	51.33333333	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549434913	259.2649947	3.578	19	6	2	1	0	0	0	0.047619048	21	2	0	76.1231	34	0	0	0	0	92.5	11.01349052	1.010447205	9.899619953	13.95918367	5.413111342	175	200	0	13	13	3	3	1	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	32	3	0.8777	0	25	0
30	2249.0	2.346203475	390.1824796	14.25071238	11.4264824	11.4264824	8.969234251	6.38569708	6.38569708	4.814816658	4.814816658	2.505817682	2.505817682	1.527798547	1.527798547	6.103966388	9.901064579	0.0	18.93488332	18.33610907	5.563451492	0.0	24.26546827	13.8474744	5.316788604	10.47053043	266.1630426	1.368421053	2.0	2.526315789	0.5	-1.59	19	244.165	13068.20454	15.46743825	7.759435822	6.78504652	113.309994	10.74650782	0.490849109	10.74650782	0.221339043	0.223426022	0.221339043	-0.548429521	-0.490849109	0.4521	73.9809	266.341	4	5	0	0	0	1	0	1	4	3	5	0	8	0	0	0	106	20.89384643	18.46036019	0.0	5.907179729	0.0	0.0	4.794537184	0.0	0.0	0.0	25.98020854	17.69618563	12.58659724	6.420821623	1	14.63792753	5.907179729	0.0	5.316788604	5.733667477	32.41410324	13.15163837	29.82891977	0	5.749511833	15.78731903	0.0	5.749511833	0.0	36.31115271	11.21535881	0.0	19.41092589	24.26546827	0.0	0.0	0	84.58	0	0.0	0	0	0	0.0	0	0	0.0	47.16666667	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637673978	266.3409946	6.2164	26	4	3	1	0	1	1	0.421052632	19	0	0	98.1797	41	0	0	0	0	89.16	13.03622031	0.973236269	12.3947128	17.05263158	9.03125	202	200	0	14	22	2	3	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	41	1	1.5433	0	34	0
31	197690.0	2.088356025	845.1112445	16.56011345	13.10229973	13.91879631	11.02407581	7.476416088	8.292912669	5.569365187	6.652986944	4.046747595	5.194973945	2.942361609	4.296591405	5.969305288	9.901064579	0.0	12.71084835	29.78640901	27.07804094	0.0	25.18426028	0.0	16.82484716	10.47053043	330.1038134	1.565217391	2.347826087	3.086956522	0.411764706	-2.1	23	312.265	189090.9441	15.78270628	6.185535281	2.778997215	138.0250861	12.30026639	0.448805664	12.30026639	0.342589199	0.041852104	0.342589199	-0.492644295	-0.448805664	2.21662	90.5337	330.409	3	5	1	0	1	0	2	2	6	2	6	0	2	0	0	0	120	15.57705783	10.39384791	6.606881965	0.0	0.0	5.969305288	0.0	9.778515705	0.0	17.2572202	5.920434319	32.25256914	16.68419303	17.48528066	3	14.63792753	33.21009807	0.0	4.983978521	0.0	39.21390566	12.34054944	21.69797817	0	11.84086864	5.733667477	5.687386275	0.0	11.33678588	28.77065956	17.5785062	18.76460584	39.83707418	0.0	0.0	10.21662063	0	85.44	0	1.548135429	0	0	0	0.0	0	0	0.0	53.45186457	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.651262382	330.4089949	6.4462	23	6	2	1	0	1	0	0.12	25	2	0	110.6221	43	0	0	0	0	113.68	13.22273586	0.972150184	12.60153614	17.8112	7.486111111	218	225	0	17	18	2	3	1	0	0	0	1	0	0	0	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	41	1	2.7978	0	31	1
31	4761.0	2.236037923	411.537881	12.79468245	11.08214345	11.08214345	8.770856948	6.377417941	6.377417941	4.809823566	4.809823566	3.111720767	3.111720767	2.140049012	2.140049012	0.0	0.0	0.0	0.0	5.917906046	18.65950602	5.563451492	0.0	12.26321064	66.4438017	0.0	240.1626486	1.0	1.722222222	2.333333333	0.3125	-1.67	18	220.19	16001.46471	12.7783085	6.313309632	3.409001763	109.2926895	4.514881897	0.309364732	4.514881897	0.04783434	0.384074074	0.04783434	0.384074074	-0.309364732	3.1652	75.693	240.35	0	2	0	0	0	1	1	2	2	0	2	0	5	0	0	0	94	4.899909731	0.0	0.0	0.0	0.0	0.0	4.983978521	0.0	0.0	0.0	36.39820241	44.75710762	17.80867761	0.0	2	0.0	0.0	0.0	9.883888252	0.0	12.33872767	20.64010037	65.98515961	0	0.0	0.0	0.0	0.0	0.0	30.52398862	0.0	0.0	23.59610716	54.72778012	0.0	0.0	0	16.13	0	0.0	0	0	0	0.0	0	0	0.0	34.66666667	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.797746285	240.3499951	7.0463	21	1	1	1	0	0	1	0.263157895	19	1	0	98.2117	39	0	0	0	0	17.33	9.028938526	1.072926114	7.415247243	14.4099723	7.555555556	192	194	0	16	20	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	38	0	3.1652	0	27	0
26	4410.0	2.004088915	960.3910631	18.58505748	14.5353572	14.5353572	12.37991785	8.946777056	8.946777056	7.271957131	7.271957131	5.637826772	5.637826772	4.218110191	4.218110191	17.21531652	19.80212916	4.390415048	23.09548292	43.55606467	11.98427311	12.26321064	4.567099648	11.82364693	0.0	0.0	360.1485354	1.269230769	1.961538462	2.615384615	0.473684211	-2.41	26	339.217	825393.7398	17.02643513	6.087565889	2.493236238	149.0173267	15.0147586	0.477497023	15.0147586	0.34072308	0.032582672	0.34072308	-1.296781219	-0.477497023	2.3071	95.6111	360.385	2	6	0	2	2	1	1	2	5	2	7	0	2	0	1	1	138	19.68006417	11.38067233	0.0	5.428790392	0.0	5.969305288	4.794537184	9.184952232	0.0	0.0	0.0	38.67339076	36.27787292	17.30805338	4	19.39800702	22.55961649	0.0	4.567099648	0.0	44.75283091	17.98942254	39.43066204	0	0.0	10.32870012	10.07780132	0.0	0.0	39.94293892	6.420821623	5.817220841	48.14948307	17.05774782	0.0	10.90292493	0	82.77	0	0.0	0	0	0	0.0	0	0	16.82106182	52.17893818	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.858761533	359.3769917	6.6406	24	6	1	2	1	1	0	0.068965517	29	3	0	112.865	49	0	0	0	0	85.6	13.311288	0.972821354	12.68317825	19.32223543	7.438016529	263	300	0	19	21	2	4	0	0	2	0	1	0	1	1	0	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	47	2	2.3721	1	37	0
24	11214940.0	1.367428433	1513.933908	27.3547959	22.0480062	22.80393515	18.9567288	13.10033315	13.47829762	9.363775726	9.800211506	6.971956455	7.223932771	4.871495174	4.997483332	0.0	9.589074368	0.0	24.11516942	71.72228027	0.0	0.0	34.89893499	54.28821641	11.82364693	26.05864432	546.2033832	0.948717949	1.641025641	2.384615385	0.3	-3.88	39	515.807	777517854.1	26.71621071	11.88377318	5.768137792	231.8931817	13.81709801	0.491678779	13.81709801	0.265641214	0.030584804	0.265641214	-0.180964725	-0.491678779	4.722	152.024	547.055	0	8	0	1	1	3	1	4	7	0	9	0	8	0	1	1	202	14.37363564	17.32342816	6.606881965	0.0	11.46644662	0.0	19.05608375	4.983978521	0.0	0.0	35.86640816	62.37841095	31.20165894	29.239034	5	14.26826309	28.41104455	0.0	19.35089763	0.0	19.88931523	39.39278955	93.99724671	0	17.18640994	15.0329928	0.0	11.49902367	11.60093989	64.65086691	4.794537184	0.0	25.71371973	77.59094201	5.022633314	16.59031121	0	76.9	0	5.91825392	0	0	0	0.0	0	0	1.676068156	79.85012237	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31812939	547.0549883	11.1575	37	7	1	1	0	0	1	0.209302326	43	2	0	181.4451	74	0	0	0	0	78.1	11.72843942	1.072182642	9.938844709	30.45754462	14.45055556	375	404	0	30	31	4	4	0	0	3	0	0	0	0	0	0	2	0	0	5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	70	2	4.5978	0	49	0
